,country,time,lex
4247,bfa,1983,49.86
4248,bfa,1984,50.25
4249,bfa,1985,50.64
4250,bfa,1986,50.87
4251,bfa,1987,50.93
4252,bfa,1988,50.81
4253,bfa,1989,50.86
4254,bfa,1990,50.67
4255,bfa,1991,50.62
4256,bfa,1992,50.51
4257,bfa,1993,50.53
4258,bfa,1994,50.57
4259,bfa,1995,50.66
4260,bfa,1996,49.95
4261,bfa,1997,50.76
4262,bfa,1998,51.63
4263,bfa,1999,52.08
4264,bfa,2000,52.48
4265,bfa,2001,52.88
4266,bfa,2002,53.42
4267,bfa,2003,54.0
4268,bfa,2004,54.63
4269,bfa,2005,55.3
4270,bfa,2006,55.98
4271,bfa,2007,56.49
4272,bfa,2008,57.13
4273,bfa,2009,57.57
4274,bfa,2010,57.94
4275,bfa,2011,58.31
4276,bfa,2012,58.6
4277,bfa,2013,58.94
4278,bfa,2014,59.43
4279,bfa,2015,59.9
4280,bfa,2016,60.34
4281,bfa,2017,60.83
4282,bfa,2018,61.29
4283,bfa,2019,61.67
4284,bfa,2020,61.36
4285,bfa,2021,60.88
4286,bfa,2022,61.39
4287,bfa,2023,62.21
4288,bfa,2024,62.74
4289,bfa,2025,62.97
4290,bfa,2026,63.17
4291,bfa,2027,63.37
4292,bfa,2028,63.57
4293,bfa,2029,63.77
4294,bfa,2030,63.96
4295,bfa,2031,64.15
4296,bfa,2032,64.33
4297,bfa,2033,64.52
4298,bfa,2034,64.69
4299,bfa,2035,64.88
4300,bfa,2036,65.06
4301,bfa,2037,65.24
4302,bfa,2038,65.41
4303,bfa,2039,65.59
4304,bfa,2040,65.75
4305,bfa,2041,65.92
4306,bfa,2042,66.08
4307,bfa,2043,66.24
4308,bfa,2044,66.4
4309,bfa,2045,66.56
4310,bfa,2046,66.72
4311,bfa,2047,66.87
4312,bfa,2048,67.02
4313,bfa,2049,67.17
4314,bfa,2050,67.32
4315,bfa,2051,67.47
4316,bfa,2052,67.61
4317,bfa,2053,67.76
4318,bfa,2054,67.9
4319,bfa,2055,68.05
4320,bfa,2056,68.19
4321,bfa,2057,68.32
4322,bfa,2058,68.48
4323,bfa,2059,68.61
4324,bfa,2060,68.75
4325,bfa,2061,68.89
4326,bfa,2062,69.02
4327,bfa,2063,69.15
4328,bfa,2064,69.29
4329,bfa,2065,69.41
4330,bfa,2066,69.54
4331,bfa,2067,69.69
4332,bfa,2068,69.81
4333,bfa,2069,69.94
4334,bfa,2070,70.08
4335,bfa,2071,70.2
4336,bfa,2072,70.33
4337,bfa,2073,70.45
4338,bfa,2074,70.58
4339,bfa,2075,70.7
4340,bfa,2076,70.83
4341,bfa,2077,70.95
4342,bfa,2078,71.08
4343,bfa,2079,71.2
4344,bfa,2080,71.31
4345,bfa,2081,71.44
4346,bfa,2082,71.55
4347,bfa,2083,71.68
4348,bfa,2084,71.81
4349,bfa,2085,71.92
4350,bfa,2086,72.04
4351,bfa,2087,72.17
4352,bfa,2088,72.29
4353,bfa,2089,72.41
4354,bfa,2090,72.54
4355,bfa,2091,72.65
4356,bfa,2092,72.77
4357,bfa,2093,72.89
4358,bfa,2094,73.02
4359,bfa,2095,73.13
4360,bfa,2096,73.25
4361,bfa,2097,73.37
4362,bfa,2098,73.49
4363,bfa,2099,73.61
4364,bfa,2100,73.72
4365,bgd,1800,25.5
4366,bgd,1801,25.5
4367,bgd,1802,25.5
4368,bgd,1803,25.5
4369,bgd,1804,25.5
4370,bgd,1805,25.5
4371,bgd,1806,25.5
4372,bgd,1807,25.5
4373,bgd,1808,25.5
4374,bgd,1809,25.5
4375,bgd,1810,25.5
4376,bgd,1811,25.5
4377,bgd,1812,25.5
4378,bgd,1813,25.5
4379,bgd,1814,25.5
4380,bgd,1815,25.5
4381,bgd,1816,25.5
4382,bgd,1817,25.5
4383,bgd,1818,25.5
4384,bgd,1819,25.5
4385,bgd,1820,25.5
4386,bgd,1821,25.5
4387,bgd,1822,25.5
4388,bgd,1823,25.5
4389,bgd,1824,25.5
4390,bgd,1825,25.5
4391,bgd,1826,25.5
4392,bgd,1827,25.5
4393,bgd,1828,25.5
4394,bgd,1829,25.5
4395,bgd,1830,25.5
4396,bgd,1831,25.5
4397,bgd,1832,25.5
4398,bgd,1833,25.5
4399,bgd,1834,25.5
4400,bgd,1835,25.5
4401,bgd,1836,25.5
4402,bgd,1837,25.5
4403,bgd,1838,25.5
4404,bgd,1839,25.5
4405,bgd,1840,25.5
4406,bgd,1841,25.5
4407,bgd,1842,25.5
4408,bgd,1843,25.5
4409,bgd,1844,25.5
4410,bgd,1845,25.5
4411,bgd,1846,25.5
4412,bgd,1847,25.5
4413,bgd,1848,25.5
4414,bgd,1849,25.5
4415,bgd,1850,25.5
4416,bgd,1851,25.48
4417,bgd,1852,25.47
4418,bgd,1853,25.45
4419,bgd,1854,25.43
4420,bgd,1855,25.42
4421,bgd,1856,25.4
4422,bgd,1857,25.38
4423,bgd,1858,25.37
4424,bgd,1859,25.35
4425,bgd,1860,25.33
4426,bgd,1861,25.32
4427,bgd,1862,25.3
4428,bgd,1863,25.28
4429,bgd,1864,24.77
4430,bgd,1865,23.76
4431,bgd,1866,24.94
4432,bgd,1867,25.22
4433,bgd,1868,25.2
4434,bgd,1869,25.18
4435,bgd,1870,25.17
4436,bgd,1871,25.15
4437,bgd,1872,25.13
4438,bgd,1873,25.12
4439,bgd,1874,25.1
4440,bgd,1875,25.08
4441,bgd,1876,25.07
4442,bgd,1877,24.82
4443,bgd,1878,24.58
4444,bgd,1879,24.34
4445,bgd,1880,24.1
4446,bgd,1881,23.85
4447,bgd,1882,23.61
4448,bgd,1883,23.37
4449,bgd,1884,23.13
4450,bgd,1885,22.89
4451,bgd,1886,22.65
4452,bgd,1887,22.52
4453,bgd,1888,22.39
4454,bgd,1889,22.26
4455,bgd,1890,22.12
4456,bgd,1891,21.02
4457,bgd,1892,20.42
4458,bgd,1893,21.73
4459,bgd,1894,21.54
4460,bgd,1895,21.35
4461,bgd,1896,19.4
4462,bgd,1897,18.41
4463,bgd,1898,21.17
4464,bgd,1899,21.12
4465,bgd,1900,21.06
4466,bgd,1901,21.0
4467,bgd,1902,20.94
4468,bgd,1903,20.89
4469,bgd,1904,20.83
4470,bgd,1905,20.77
4471,bgd,1906,20.71
4472,bgd,1907,20.86
4473,bgd,1908,21.01
4474,bgd,1909,21.16
4475,bgd,1910,21.31
4476,bgd,1911,21.46
4477,bgd,1912,21.6
4478,bgd,1913,21.75
4479,bgd,1914,21.9
4480,bgd,1915,22.05
4481,bgd,1916,22.2
4482,bgd,1917,22.34
4483,bgd,1918,12.47
4484,bgd,1919,22.64
4485,bgd,1920,22.78
4486,bgd,1921,22.93
4487,bgd,1922,23.08
4488,bgd,1923,23.22
4489,bgd,1924,23.37
4490,bgd,1925,23.51
4491,bgd,1926,23.66
4492,bgd,1927,24.35
4493,bgd,1928,25.05
4494,bgd,1929,25.73
4495,bgd,1930,26.43
4496,bgd,1931,27.12
4497,bgd,1932,27.81
4498,bgd,1933,28.49
4499,bgd,1934,29.18
4500,bgd,1935,29.87
4501,bgd,1936,30.55
4502,bgd,1937,31.23
4503,bgd,1938,31.91
4504,bgd,1939,32.6
4505,bgd,1940,33.28
4506,bgd,1941,33.92
4507,bgd,1942,31.69
4508,bgd,1943,21.99
4509,bgd,1944,24.23
4510,bgd,1945,34.57
4511,bgd,1946,40.06
4512,bgd,1947,34.44
4513,bgd,1948,35.77
4514,bgd,1949,38.92
4515,bgd,1950,39.67
4516,bgd,1951,39.91
4517,bgd,1952,40.41
4518,bgd,1953,40.89
4519,bgd,1954,41.46
4520,bgd,1955,41.87
4521,bgd,1956,42.39
4522,bgd,1957,42.89
4523,bgd,1958,42.88
4524,bgd,1959,43.86
4525,bgd,1960,43.82
4526,bgd,1961,44.56
4527,bgd,1962,45.49
4528,bgd,1963,45.43
4529,bgd,1964,46.72
4530,bgd,1965,45.87
4531,bgd,1966,47.73
4532,bgd,1967,48.04
4533,bgd,1968,48.37
4534,bgd,1969,48.68
4535,bgd,1970,42.2
4536,bgd,1971,42.35
4537,bgd,1972,49.39
4538,bgd,1973,49.91
4539,bgd,1974,49.57
4540,bgd,1975,50.62
4541,bgd,1976,51.24
4542,bgd,1977,51.57
4543,bgd,1978,52.11
4544,bgd,1979,52.86
4545,bgd,1980,53.22
4546,bgd,1981,53.38
4547,bgd,1982,53.65
4548,bgd,1983,53.08
4549,bgd,1984,53.57
4550,bgd,1985,53.75
4551,bgd,1986,54.95
4552,bgd,1987,55.79
4553,bgd,1988,56.48
4554,bgd,1989,57.68
4555,bgd,1990,58.19
4556,bgd,1991,56.79
4557,bgd,1992,60.24
4558,bgd,1993,61.03
4559,bgd,1994,61.79
4560,bgd,1995,62.24
4561,bgd,1996,63.08
4562,bgd,1997,63.84
4563,bgd,1998,64.52
4564,bgd,1999,65.11
4565,bgd,2000,65.47
4566,bgd,2001,65.99
4567,bgd,2002,66.34
4568,bgd,2003,66.66
4569,bgd,2004,67.12
4570,bgd,2005,67.44
4571,bgd,2006,67.79
4572,bgd,2007,68.22
4573,bgd,2008,68.98
4574,bgd,2009,69.58
4575,bgd,2010,70.04
4576,bgd,2011,71.14
4577,bgd,2012,72.26
4578,bgd,2013,72.81
4579,bgd,2014,73.05
4580,bgd,2015,73.59
4581,bgd,2016,73.91
4582,bgd,2017,73.9
4583,bgd,2018,74.24
4584,bgd,2019,74.55
4585,bgd,2020,73.7
4586,bgd,2021,74.12
4587,bgd,2022,75.47
4588,bgd,2023,75.76
4589,bgd,2024,76.05
4590,bgd,2025,76.33
4591,bgd,2026,76.6
4592,bgd,2027,76.87
4593,bgd,2028,77.14
4594,bgd,2029,77.4
4595,bgd,2030,77.66
4596,bgd,2031,77.9
4597,bgd,2032,78.15
4598,bgd,2033,78.4
4599,bgd,2034,78.64
4600,bgd,2035,78.87
4601,bgd,2036,79.11
4602,bgd,2037,79.35
4603,bgd,2038,79.57
4604,bgd,2039,79.79
4605,bgd,2040,80.02
4606,bgd,2041,80.24
4607,bgd,2042,80.46
4608,bgd,2043,80.68
4609,bgd,2044,80.89
4610,bgd,2045,81.11
4611,bgd,2046,81.33
4612,bgd,2047,81.53
4613,bgd,2048,81.73
4614,bgd,2049,81.94
4615,bgd,2050,82.14
4616,bgd,2051,82.34
4617,bgd,2052,82.55
4618,bgd,2053,82.75
4619,bgd,2054,82.94
4620,bgd,2055,83.14
4621,bgd,2056,83.33
4622,bgd,2057,83.53
4623,bgd,2058,83.72
4624,bgd,2059,83.92
4625,bgd,2060,84.11
4626,bgd,2061,84.3
4627,bgd,2062,84.48
4628,bgd,2063,84.66
4629,bgd,2064,84.83
4630,bgd,2065,85.01
4631,bgd,2066,85.19
4632,bgd,2067,85.35
4633,bgd,2068,85.51
4634,bgd,2069,85.68
4635,bgd,2070,85.85
4636,bgd,2071,86.01
4637,bgd,2072,86.15
4638,bgd,2073,86.31
4639,bgd,2074,86.46
4640,bgd,2075,86.62
4641,bgd,2076,86.77
4642,bgd,2077,86.92
4643,bgd,2078,87.06
4644,bgd,2079,87.21
4645,bgd,2080,87.34
4646,bgd,2081,87.49
4647,bgd,2082,87.62
4648,bgd,2083,87.77
4649,bgd,2084,87.89
4650,bgd,2085,88.03
4651,bgd,2086,88.17
4652,bgd,2087,88.3
4653,bgd,2088,88.43
4654,bgd,2089,88.55
4655,bgd,2090,88.68
4656,bgd,2091,88.82
4657,bgd,2092,88.95
4658,bgd,2093,89.08
4659,bgd,2094,89.21
4660,bgd,2095,89.33
4661,bgd,2096,89.46
4662,bgd,2097,89.59
4663,bgd,2098,89.72
4664,bgd,2099,89.84
4665,bgd,2100,89.96
4666,bgr,1800,35.8
4667,bgr,1801,35.84
4668,bgr,1802,35.89
4669,bgr,1803,35.93
4670,bgr,1804,35.98
4671,bgr,1805,36.02
4672,bgr,1806,36.06
4673,bgr,1807,36.11
4674,bgr,1808,36.15
4675,bgr,1809,36.2
4676,bgr,1810,36.24
4677,bgr,1811,36.28
4678,bgr,1812,36.33
4679,bgr,1813,36.37
4680,bgr,1814,36.42
4681,bgr,1815,36.46
4682,bgr,1816,36.5
4683,bgr,1817,36.55
4684,bgr,1818,36.59
4685,bgr,1819,36.64
4686,bgr,1820,36.68
4687,bgr,1821,36.72
4688,bgr,1822,36.77
4689,bgr,1823,36.81
4690,bgr,1824,36.86
4691,bgr,1825,36.9
4692,bgr,1826,36.94
4693,bgr,1827,36.99
4694,bgr,1828,37.03
4695,bgr,1829,37.08
4696,bgr,1830,37.12
4697,bgr,1831,37.16
4698,bgr,1832,37.21
4699,bgr,1833,37.25
4700,bgr,1834,37.3
4701,bgr,1835,37.34
4702,bgr,1836,37.38
4703,bgr,1837,37.43
4704,bgr,1838,37.47
4705,bgr,1839,37.52
4706,bgr,1840,37.56
4707,bgr,1841,37.6
4708,bgr,1842,37.65
4709,bgr,1843,37.69
4710,bgr,1844,37.74
4711,bgr,1845,37.78
4712,bgr,1846,37.82
4713,bgr,1847,37.87
4714,bgr,1848,37.91
4715,bgr,1849,37.96
4716,bgr,1850,38.0
4717,bgr,1851,38.04
4718,bgr,1852,38.09
4719,bgr,1853,38.12
4720,bgr,1854,38.17
4721,bgr,1855,38.21
4722,bgr,1856,38.25
4723,bgr,1857,38.29
4724,bgr,1858,38.33
4725,bgr,1859,38.38
4726,bgr,1860,38.42
4727,bgr,1861,38.45
4728,bgr,1862,38.5
4729,bgr,1863,38.54
4730,bgr,1864,38.59
4731,bgr,1865,38.63
4732,bgr,1866,38.66
4733,bgr,1867,38.71
4734,bgr,1868,38.75
4735,bgr,1869,38.8
4736,bgr,1870,38.83
4737,bgr,1871,38.87
4738,bgr,1872,38.92
4739,bgr,1873,38.96
4740,bgr,1874,39.0
4741,bgr,1875,39.04
4742,bgr,1876,39.08
4743,bgr,1877,39.13
4744,bgr,1878,39.16
4745,bgr,1879,39.21
4746,bgr,1880,39.25
4747,bgr,1881,39.29
4748,bgr,1882,39.33
4749,bgr,1883,39.37
4750,bgr,1884,39.42
4751,bgr,1885,39.46
4752,bgr,1886,39.49
4753,bgr,1887,39.54
4754,bgr,1888,39.58
4755,bgr,1889,39.63
4756,bgr,1890,39.66
4757,bgr,1891,39.7
4758,bgr,1892,39.75
4759,bgr,1893,39.79
4760,bgr,1894,39.83
4761,bgr,1895,39.87
4762,bgr,1896,39.91
4763,bgr,1897,39.96
4764,bgr,1898,39.99
4765,bgr,1899,40.04
4766,bgr,1900,40.08
4767,bgr,1901,41.22
4768,bgr,1902,42.37
4769,bgr,1903,42.63
4770,bgr,1904,42.89
4771,bgr,1905,43.16
4772,bgr,1906,43.22
4773,bgr,1907,43.29
4774,bgr,1908,43.37
4775,bgr,1909,43.43
4776,bgr,1910,43.5
4777,bgr,1911,43.57
4778,bgr,1912,43.65
4779,bgr,1913,43.71
4780,bgr,1914,43.78
4781,bgr,1915,43.85
4782,bgr,1916,43.91
4783,bgr,1917,43.99
4784,bgr,1918,33.58
4785,bgr,1919,44.13
4786,bgr,1920,44.19
4787,bgr,1921,44.27
4788,bgr,1922,44.34
4789,bgr,1923,44.4
4790,bgr,1924,44.63
4791,bgr,1925,44.87
4792,bgr,1926,45.09
4793,bgr,1927,45.84
4794,bgr,1928,46.58
4795,bgr,1929,47.32
4796,bgr,1930,48.07
4797,bgr,1931,48.56
4798,bgr,1932,49.06
4799,bgr,1933,49.55
4800,bgr,1934,50.05
4801,bgr,1935,50.54
4802,bgr,1936,51.03
4803,bgr,1937,51.53
4804,bgr,1938,51.75
4805,bgr,1939,51.98
4806,bgr,1940,52.2
4807,bgr,1941,52.42
4808,bgr,1942,51.71
4809,bgr,1943,51.22
4810,bgr,1944,49.73
4811,bgr,1945,51.71
4812,bgr,1946,53.3
4813,bgr,1947,53.77
4814,bgr,1948,55.47
4815,bgr,1949,57.59
4816,bgr,1950,61.04
4817,bgr,1951,60.2
4818,bgr,1952,60.07
4819,bgr,1953,64.04
4820,bgr,1954,64.57
4821,bgr,1955,64.92
4822,bgr,1956,65.67
4823,bgr,1957,66.82
4824,bgr,1958,68.69
4825,bgr,1959,67.17
4826,bgr,1960,69.39
4827,bgr,1961,70.28
4828,bgr,1962,70.0
4829,bgr,1963,70.55
4830,bgr,1964,71.34
4831,bgr,1965,71.52
4832,bgr,1966,71.36
4833,bgr,1967,70.94
4834,bgr,1968,71.38
4835,bgr,1969,70.72
4836,bgr,1970,71.47
4837,bgr,1971,71.0
4838,bgr,1972,71.14
4839,bgr,1973,71.51
4840,bgr,1974,71.28
4841,bgr,1975,71.26
4842,bgr,1976,71.42
4843,bgr,1977,70.95
4844,bgr,1978,71.16
4845,bgr,1979,71.14
4846,bgr,1980,71.22
4847,bgr,1981,71.31
4848,bgr,1982,70.96
4849,bgr,1983,70.88
4850,bgr,1984,70.55
4851,bgr,1985,70.36
4852,bgr,1986,70.38
4853,bgr,1987,70.29
4854,bgr,1988,70.09
4855,bgr,1989,70.08
4856,bgr,1990,70.08
4857,bgr,1991,70.12
4858,bgr,1992,69.85
4859,bgr,1993,69.72
4860,bgr,1994,69.3
4861,bgr,1995,69.42
4862,bgr,1996,69.31
4863,bgr,1997,68.91
4864,bgr,1998,69.44
4865,bgr,1999,69.96
4866,bgr,2000,70.16
4867,bgr,2001,70.43
4868,bgr,2002,70.71
4869,bgr,2003,70.93
4870,bgr,2004,71.05
4871,bgr,2005,71.12
4872,bgr,2006,71.21
4873,bgr,2007,71.55
4874,bgr,2008,71.87
4875,bgr,2009,72.11
4876,bgr,2010,72.34
4877,bgr,2011,72.65
4878,bgr,2012,73.0
4879,bgr,2013,73.27
4880,bgr,2014,73.04
4881,bgr,2015,73.24
4882,bgr,2016,73.31
4883,bgr,2017,73.34
4884,bgr,2018,73.3
4885,bgr,2019,73.35
4886,bgr,2020,71.96
4887,bgr,2021,70.16
4888,bgr,2022,69.9
4889,bgr,2023,71.18
4890,bgr,2024,74.17
4891,bgr,2025,74.33
4892,bgr,2026,74.48
4893,bgr,2027,74.64
4894,bgr,2028,74.8
4895,bgr,2029,74.95
4896,bgr,2030,75.11
4897,bgr,2031,75.26
4898,bgr,2032,75.42
4899,bgr,2033,75.57
4900,bgr,2034,75.72
4901,bgr,2035,75.87
4902,bgr,2036,76.03
4903,bgr,2037,76.19
4904,bgr,2038,76.35
4905,bgr,2039,76.51
4906,bgr,2040,76.66
4907,bgr,2041,76.82
4908,bgr,2042,76.98
4909,bgr,2043,77.14
4910,bgr,2044,77.3
4911,bgr,2045,77.46
4912,bgr,2046,77.61
4913,bgr,2047,77.76
4914,bgr,2048,77.92
4915,bgr,2049,78.08
4916,bgr,2050,78.24
4917,bgr,2051,78.4
4918,bgr,2052,78.55
4919,bgr,2053,78.71
4920,bgr,2054,78.87
4921,bgr,2055,79.02
4922,bgr,2056,79.17
4923,bgr,2057,79.33
4924,bgr,2058,79.48
4925,bgr,2059,79.63
4926,bgr,2060,79.78
4927,bgr,2061,79.92
4928,bgr,2062,80.07
4929,bgr,2063,80.21
4930,bgr,2064,80.36
4931,bgr,2065,80.5
4932,bgr,2066,80.64
4933,bgr,2067,80.78
4934,bgr,2068,80.91
4935,bgr,2069,81.05
4936,bgr,2070,81.17
4937,bgr,2071,81.31
4938,bgr,2072,81.44
4939,bgr,2073,81.56
4940,bgr,2074,81.69
4941,bgr,2075,81.82
4942,bgr,2076,81.94
4943,bgr,2077,82.06
4944,bgr,2078,82.19
4945,bgr,2079,82.3
4946,bgr,2080,82.42
4947,bgr,2081,82.54
4948,bgr,2082,82.66
4949,bgr,2083,82.78
4950,bgr,2084,82.9
4951,bgr,2085,83.01
4952,bgr,2086,83.13
4953,bgr,2087,83.25
4954,bgr,2088,83.36
4955,bgr,2089,83.48
4956,bgr,2090,83.6
4957,bgr,2091,83.71
4958,bgr,2092,83.81
4959,bgr,2093,83.93
4960,bgr,2094,84.04
4961,bgr,2095,84.16
4962,bgr,2096,84.27
4963,bgr,2097,84.38
4964,bgr,2098,84.5
4965,bgr,2099,84.61
4966,bgr,2100,84.72
4967,bhr,1800,30.3
4968,bhr,1801,30.3
4969,bhr,1802,30.3
4970,bhr,1803,30.3
4971,bhr,1804,30.3
4972,bhr,1805,30.3
4973,bhr,1806,30.3
4974,bhr,1807,30.3
4975,bhr,1808,30.3
4976,bhr,1809,30.3
4977,bhr,1810,30.3
4978,bhr,1811,30.3
4979,bhr,1812,30.3
4980,bhr,1813,30.3
4981,bhr,1814,30.3
4982,bhr,1815,30.3
4983,bhr,1816,30.3
4984,bhr,1817,30.3
4985,bhr,1818,30.3
4986,bhr,1819,30.3
4987,bhr,1820,30.3
4988,bhr,1821,30.3
4989,bhr,1822,30.3
4990,bhr,1823,30.3
4991,bhr,1824,30.3
4992,bhr,1825,30.3
4993,bhr,1826,30.3
4994,bhr,1827,30.3
4995,bhr,1828,30.3
4996,bhr,1829,30.3
4997,bhr,1830,30.3
4998,bhr,1831,30.3
4999,bhr,1832,30.3
5000,bhr,1833,30.3
5001,bhr,1834,30.3
5002,bhr,1835,30.3
5003,bhr,1836,30.3
5004,bhr,1837,30.3
5005,bhr,1838,30.3
5006,bhr,1839,30.3
5007,bhr,1840,30.3
5008,bhr,1841,30.3
5009,bhr,1842,30.3
5010,bhr,1843,30.3
5011,bhr,1844,30.3
5012,bhr,1845,30.3
5013,bhr,1846,30.3
5014,bhr,1847,30.3
5015,bhr,1848,30.3
5016,bhr,1849,30.3
5017,bhr,1850,30.3
5018,bhr,1851,30.37
5019,bhr,1852,30.44
5020,bhr,1853,30.51
5021,bhr,1854,30.59
5022,bhr,1855,30.66
5023,bhr,1856,30.73
5024,bhr,1857,30.8
5025,bhr,1858,30.87
5026,bhr,1859,30.94
5027,bhr,1860,31.02
5028,bhr,1861,31.09
5029,bhr,1862,31.16
5030,bhr,1863,31.23
5031,bhr,1864,31.3
5032,bhr,1865,31.37
5033,bhr,1866,31.45
5034,bhr,1867,31.52
5035,bhr,1868,31.59
5036,bhr,1869,31.66
5037,bhr,1870,31.73
5038,bhr,1871,31.8
5039,bhr,1872,31.88
5040,bhr,1873,31.95
5041,bhr,1874,32.02
5042,bhr,1875,32.09
5043,bhr,1876,32.16
5044,bhr,1877,32.23
5045,bhr,1878,32.3
5046,bhr,1879,32.38
5047,bhr,1880,32.45
5048,bhr,1881,32.52
5049,bhr,1882,32.59
5050,bhr,1883,32.66
5051,bhr,1884,32.73
5052,bhr,1885,32.81
5053,bhr,1886,32.88
5054,bhr,1887,32.95
5055,bhr,1888,33.02
5056,bhr,1889,33.09
5057,bhr,1890,33.16
5058,bhr,1891,33.24
5059,bhr,1892,33.31
5060,bhr,1893,33.38
5061,bhr,1894,33.45
5062,bhr,1895,33.52
5063,bhr,1896,33.59
5064,bhr,1897,33.67
5065,bhr,1898,33.74
5066,bhr,1899,33.81
5067,bhr,1900,33.88
5068,bhr,1901,33.95
5069,bhr,1902,34.02
5070,bhr,1903,34.1
5071,bhr,1904,34.17
5072,bhr,1905,34.24
5073,bhr,1906,34.31
5074,bhr,1907,34.38
5075,bhr,1908,34.45
5076,bhr,1909,34.52
5077,bhr,1910,34.6
5078,bhr,1911,34.67
5079,bhr,1912,34.74
5080,bhr,1913,34.81
5081,bhr,1914,34.88
5082,bhr,1915,34.95
5083,bhr,1916,35.03
5084,bhr,1917,35.1
5085,bhr,1918,29.16
5086,bhr,1919,35.24
5087,bhr,1920,35.31
5088,bhr,1921,35.38
5089,bhr,1922,35.46
5090,bhr,1923,35.53
5091,bhr,1924,35.6
5092,bhr,1925,35.67
5093,bhr,1926,35.74
5094,bhr,1927,35.81
5095,bhr,1928,35.89
5096,bhr,1929,35.96
5097,bhr,1930,36.03
5098,bhr,1931,36.1
5099,bhr,1932,36.17
5100,bhr,1933,36.24
5101,bhr,1934,36.31
5102,bhr,1935,36.39
5103,bhr,1936,37.32
5104,bhr,1937,38.28
5105,bhr,1938,39.22
5106,bhr,1939,40.18
5107,bhr,1940,41.13
5108,bhr,1941,42.09
5109,bhr,1942,43.04
5110,bhr,1943,43.99
5111,bhr,1944,44.94
5112,bhr,1945,45.89
5113,bhr,1946,46.87
5114,bhr,1947,47.83
5115,bhr,1948,48.81
5116,bhr,1949,49.78
5117,bhr,1950,50.74
5118,bhr,1951,51.04
5119,bhr,1952,51.07
5120,bhr,1953,52.12
5121,bhr,1954,52.82
5122,bhr,1955,53.41
5123,bhr,1956,53.76
5124,bhr,1957,54.87
5125,bhr,1958,55.7
5126,bhr,1959,56.38
5127,bhr,1960,57.27
5128,bhr,1961,58.06
5129,bhr,1962,58.79
5130,bhr,1963,59.51
5131,bhr,1964,60.22
5132,bhr,1965,60.86
5133,bhr,1966,61.53
5134,bhr,1967,62.14
5135,bhr,1968,62.86
5136,bhr,1969,63.52
5137,bhr,1970,64.18
5138,bhr,1971,64.9
5139,bhr,1972,65.4
5140,bhr,1973,65.99
5141,bhr,1974,66.44
5142,bhr,1975,66.84
5143,bhr,1976,67.17
5144,bhr,1977,67.53
5145,bhr,1978,66.92
5146,bhr,1979,68.16
5147,bhr,1980,68.36
5148,bhr,1981,68.73
5149,bhr,1982,68.98
5150,bhr,1983,69.16
5151,bhr,1984,69.22
5152,bhr,1985,69.43
5153,bhr,1986,69.02
5154,bhr,1987,69.39
5155,bhr,1988,69.43
5156,bhr,1989,69.5
5157,bhr,1990,69.53
5158,bhr,1991,69.55
5159,bhr,1992,69.75
5160,bhr,1993,70.08
5161,bhr,1994,70.35
5162,bhr,1995,70.55
5163,bhr,1996,70.68
5164,bhr,1997,70.92
5165,bhr,1998,71.05
5166,bhr,1999,71.2
5167,bhr,2000,71.68
5168,bhr,2001,73.41
5169,bhr,2002,72.68
5170,bhr,2003,72.15
5171,bhr,2004,72.31
5172,bhr,2005,72.66
5173,bhr,2006,72.95
5174,bhr,2007,73.59
5175,bhr,2008,74.01
5176,bhr,2009,74.49
5177,bhr,2010,74.96
5178,bhr,2011,75.32
5179,bhr,2012,75.73
5180,bhr,2013,76.16
5181,bhr,2014,76.57
5182,bhr,2015,76.75
5183,bhr,2016,76.8
5184,bhr,2017,76.76
5185,bhr,2018,76.98
5186,bhr,2019,77.03
5187,bhr,2020,76.22
5188,bhr,2021,75.82
5189,bhr,2022,76.29
5190,bhr,2023,77.68
5191,bhr,2024,77.83
5192,bhr,2025,77.98
5193,bhr,2026,78.14
5194,bhr,2027,78.3
5195,bhr,2028,78.45
5196,bhr,2029,78.61
5197,bhr,2030,78.77
5198,bhr,2031,78.92
5199,bhr,2032,79.07
5200,bhr,2033,79.22
5201,bhr,2034,79.38
5202,bhr,2035,79.52
5203,bhr,2036,79.67
5204,bhr,2037,79.83
5205,bhr,2038,79.97
5206,bhr,2039,80.12
5207,bhr,2040,80.28
5208,bhr,2041,80.42
5209,bhr,2042,80.57
5210,bhr,2043,80.71
5211,bhr,2044,80.85
5212,bhr,2045,81.0
5213,bhr,2046,81.14
5214,bhr,2047,81.27
5215,bhr,2048,81.41
5216,bhr,2049,81.55
5217,bhr,2050,81.69
5218,bhr,2051,81.82
5219,bhr,2052,81.96
5220,bhr,2053,82.08
5221,bhr,2054,82.21
5222,bhr,2055,82.34
5223,bhr,2056,82.47
5224,bhr,2057,82.59
5225,bhr,2058,82.71
5226,bhr,2059,82.84
5227,bhr,2060,82.96
5228,bhr,2061,83.08
5229,bhr,2062,83.2
5230,bhr,2063,83.32
5231,bhr,2064,83.44
5232,bhr,2065,83.55
5233,bhr,2066,83.67
5234,bhr,2067,83.79
5235,bhr,2068,83.9
5236,bhr,2069,84.01
5237,bhr,2070,84.13
5238,bhr,2071,84.24
5239,bhr,2072,84.35
5240,bhr,2073,84.47
5241,bhr,2074,84.59
5242,bhr,2075,84.7
5243,bhr,2076,84.82
5244,bhr,2077,84.93
5245,bhr,2078,85.04
